OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
645,4/8/2024,1086,Brandi Jordan,cynthia13@gmail.com,Czech Republic,523,Sports,Table,2,941.36,1882.72,East
646,10/5/2024,1697,Linda Beltran,danielleturner@sawyer.com,Italy,535,Electronics,Table,9,934.02,8406.18,West
647,7/23/2023,1634,Deborah Moon,bevans@woods.com,Macedonia,541,Sports,T-Shirt,1,959.48,959.48,Central
648,7/23/2024,1798,Brian Livingston,rwilliams@johnson-schneider.net,Vietnam,553,Beauty,Table,1,152.68,152.68,South
649,5/8/2024,1150,Julian Salazar,daniel44@guerrero.biz,El Salvador,514,Electronics,Sofa,6,561.91,3371.46,East
650,9/29/2023,1791,Sarah Andrews,archerrichard@gmail.com,Venezuela,586,Furniture,Bicycle,6,669.27,4015.62,North
651,2/17/2024,1686,Corey George,brownmelissa@gmail.com,Antigua and Barbuda,541,Sports,Phone,2,662.65,1325.3,East
652,12/5/2024,1064,Angelica Green,hopkinsvanessa@waller-delgado.com,Sri Lanka,531,Furniture,Tennis Racket,9,567.09,5103.81,Central
653,7/1/2024,1394,Brian Soto,jasonwilliams@nichols-ward.net,Gambia,595,Furniture,Table,9,976.19,8785.71,Central
654,4/8/2024,1477,Aimee Johnson,blyons@yahoo.com,Sao Tome and Principe,600,Sports,Laptop,8,536.91,4295.28,Central
655,12/3/2024,1726,Dr. David Mooney,christian60@hotmail.com,Macao,569,Electronics,Shoes,3,845.88,2537.64,North
656,5/12/2025,1701,Katherine Lewis,wademolly@gmail.com,Sudan,575,Clothing,Bicycle,2,997.7,1995.4,Central
657,8/8/2024,1045,Jennifer Johnson,erika04@hotmail.com,Estonia,571,Sports,Table,2,535.3,1070.6,East
658,1/5/2024,1848,William Wilson,uwilliamson@cox.info,Tonga,549,Beauty,Tennis Racket,2,756.13,1512.26,North
659,12/8/2023,1366,Melanie Gray,mharrington@ashley.com,Jamaica,551,Electronics,Perfume,5,108.43,542.15,Central
660,2/17/2025,1874,Melissa Franklin,cindysanchez@dennis.net,Tuvalu,555,Beauty,Laptop,1,520.46,520.46,South
661,9/23/2024,1675,Ricky White,autumn34@villa.com,Macao,519,Furniture,Laptop,4,532.54,2130.16,Central
662,6/5/2024,1557,Nathan Harris,cordovacarl@hotmail.com,Samoa,573,Sports,Bicycle,6,89.18,535.08,South
663,4/2/2025,1462,Amy Scott,fmartinez@hernandez.com,Guatemala,555,Beauty,Sofa,1,496.24,496.24,North
664,9/29/2023,1751,Jason King,robertfarmer@cardenas-white.info,Uzbekistan,578,Furniture,T-Shirt,8,995.77,7966.16,East
665,9/25/2024,1886,Garrett Thomas,hperry@bates-tucker.com,Ireland,536,Furniture,Laptop,5,816.22,4081.1,South
666,2/21/2025,1661,Miss Colleen Mclaughlin,olivia80@hawkins.com,Myanmar,537,Sports,Phone,9,313.24,2819.16,North
667,3/14/2025,1887,Jenny Benjamin,brownpamela@yahoo.com,Kiribati,519,Furniture,Laptop,1,489.97,489.97,Central
668,8/9/2023,1265,Jill Cochran,michaelleblanc@yahoo.com,Antarctica (the territory South of 60 deg S),529,Sports,Tennis Racket,2,291.86,583.72,East
669,5/2/2025,1404,Angela Wheeler,zortega@huang.info,Romania,521,Clothing,Shoes,3,50.74,152.22,East
670,2/26/2025,1329,Jermaine Johnson,pcasey@massey-moore.com,Singapore,502,Electronics,Laptop,7,317.17,2220.19,North
671,2/4/2025,1588,Christian Ray,ricemargaret@lee-davis.com,Vietnam,501,Furniture,Tennis Racket,7,58.21,407.47,Central
672,1/7/2025,1877,Christopher Kelly,zjones@yahoo.com,Northern Mariana Islands,573,Clothing,Sofa,3,56.09,168.27,Central
673,4/24/2025,1841,Jimmy Sparks,finleyanthony@robinson.com,Myanmar,596,Electronics,Bicycle,9,600.24,5402.16,South
674,9/10/2023,1911,Teresa Mayo,lcox@hotmail.com,Canada,591,Clothing,T-Shirt,7,969.85,6788.95,North
675,8/11/2024,1781,Thomas Smith,rhill@ross-blackburn.net,Dominica,562,Clothing,T-Shirt,9,521.57,4694.13,East
676,1/4/2025,1465,Tara Clark,jeffrey58@hotmail.com,Bahamas,580,Beauty,Table,7,384.5,2691.5,South
677,4/28/2025,1269,John Paul,sarahperez@gmail.com,Congo,586,Beauty,Tennis Racket,4,132.69,530.76,East
678,4/4/2024,1614,James Kelley,wmiller@owens-harris.org,Kuwait,559,Sports,Laptop,6,204.62,1227.72,Central
679,1/28/2025,1495,Johnathan Moore,garcher@hotmail.com,Bosnia and Herzegovina,582,Electronics,Laptop,6,56.94,341.64,West
680,12/24/2023,1143,Maxwell Oneill,jthompson@odonnell.com,Norfolk Island,566,Furniture,Bicycle,7,342.05,2394.35,West
681,7/29/2024,1367,Wendy Meyers,wileyjake@gmail.com,Finland,545,Electronics,Tennis Racket,3,10.37,31.11,West
682,1/23/2024,1399,Stephen Dominguez,lfrench@yahoo.com,Peru,564,Furniture,Tennis Racket,4,452.53,1810.12,West
683,9/8/2023,1657,Erik Grant,susan70@love.com,Luxembourg,513,Electronics,T-Shirt,4,398.9,1595.6,West
684,3/22/2024,1191,Tara Phillips,mary13@stevens.biz,Cambodia,588,Clothing,Shoes,9,752.76,6774.84,Central
685,2/27/2024,1130,Frank Ramirez,jhansen@hunter.org,Switzerland,542,Clothing,T-Shirt,2,168.11,336.22,Central
686,6/2/2024,1104,Virginia Wilkerson,kaylacaldwell@hardy.com,Saint Helena,560,Beauty,Perfume,10,641.95,6419.5,South
687,11/27/2023,1816,Robert Wong,curtis12@sullivan-west.com,Guyana,546,Furniture,Tennis Racket,2,479.19,958.38,South
688,2/16/2025,1126,Jeremy Hall,wjohnson@gmail.com,Yemen,569,Electronics,T-Shirt,5,620.88,3104.4,North
689,8/23/2024,1994,Jennifer Edwards,wkennedy@hotmail.com,Turks and Caicos Islands,543,Electronics,Tennis Racket,2,45.38,90.76,South
690,10/4/2023,1873,Veronica Lewis,qmacdonald@hale.com,Peru,597,Clothing,Laptop,6,55.29,331.74,West
691,2/19/2025,1527,Francisco Compton,erichernandez@allen.com,Azerbaijan,590,Electronics,T-Shirt,1,32.56,32.56,South
692,9/8/2023,1465,Patrick King,robertayala@hotmail.com,Turkey,526,Clothing,T-Shirt,7,209.03,1463.21,North
693,12/13/2023,1206,Seth Vargas,ashleywall@gmail.com,Brunei Darussalam,583,Furniture,Perfume,4,353.32,1413.28,South
694,7/11/2024,1814,Charles Kelly,marcus92@davidson-perez.com,Luxembourg,572,Sports,Sofa,7,406.59,2846.13,South
695,9/7/2023,1281,Michael Rodriguez,woodkyle@yahoo.com,Poland,543,Clothing,Bicycle,4,415.92,1663.68,South
696,11/27/2024,1342,Eric Reid,reynoldstoni@bentley-ruiz.com,Bosnia and Herzegovina,531,Beauty,Sofa,9,505.26,4547.34,South
697,8/15/2024,1332,Thomas Fletcher,savannah60@banks-gonzalez.biz,Burundi,500,Beauty,Sofa,10,832.61,8326.1,South
698,11/19/2023,1327,Nathaniel Richmond,patricia75@cook-moss.com,Saint Vincent and the Grenadines,578,Sports,Laptop,10,268.99,2689.9,South
699,8/7/2024,1662,Dylan Tucker,mcintoshdebra@diaz.biz,Cyprus,514,Furniture,Sofa,8,911.95,7295.6,South
700,2/6/2025,1056,Kelly Cortez,donald17@hotmail.com,Lao People's Democratic Republic,571,Beauty,Perfume,1,274.34,274.34,South
701,8/28/2024,1773,Nicole Cole,andersonmichael@yahoo.com,Sierra Leone,526,Beauty,Sofa,4,677.2,2708.8,West
702,11/28/2024,1821,David Wyatt,jonesbrenda@yahoo.com,Sri Lanka,564,Clothing,Perfume,4,51.09,204.36,West
703,3/11/2024,1385,John Sanchez,christopherbrewer@decker-zimmerman.com,Holy See (Vatican City State),551,Beauty,Tennis Racket,5,25.63,128.15,North
704,11/3/2023,1880,Michelle Taylor,matthewcobb@clark-dougherty.org,Micronesia,526,Sports,Laptop,3,967.72,2903.16,North
705,5/14/2025,1271,Julie Bradley,davidjohnson@gmail.com,Saint Kitts and Nevis,520,Electronics,Perfume,5,136.5,682.5,East
706,8/13/2023,1393,Samuel Williams,cthompson@hotmail.com,Chile,500,Beauty,Sofa,1,213.42,213.42,South
707,5/5/2024,1942,Glen Ford,qwagner@yahoo.com,Macedonia,522,Clothing,Shoes,9,62.07,558.63,East
708,11/2/2024,1389,Patrick Campbell,michael11@allen.org,Finland,524,Electronics,Bicycle,6,488.72,2932.32,East
709,4/25/2025,1812,Jessica Baker,jennifer11@james-davis.com,Estonia,598,Beauty,Perfume,2,943.65,1887.3,East
710,12/27/2024,1828,Taylor Gordon,margaretcruz@miller-woods.com,Solomon Islands,590,Clothing,Perfume,1,424.95,424.95,East
711,12/22/2024,1401,Michelle Sellers,michaelowen@patel-kennedy.net,Samoa,509,Sports,Bicycle,10,280,2800,East
712,4/3/2024,1832,Cassidy Perez,qdennis@rios.net,Nicaragua,527,Clothing,Tennis Racket,5,808.31,4041.55,North
713,10/18/2024,1672,Stephanie Mcconnell,iwhite@yahoo.com,Timor-Leste,570,Electronics,T-Shirt,8,217.94,1743.52,South
714,5/6/2025,1197,Kelsey Martin,andrew92@yahoo.com,United Kingdom,588,Furniture,Sofa,7,991.6,6941.2,Central
715,11/23/2024,1221,Mark Sanchez,esmith@chung-davis.com,Seychelles,585,Electronics,Tennis Racket,7,205.71,1439.97,North
716,1/15/2024,1021,Karen Solis,dawnallen@hotmail.com,Sao Tome and Principe,505,Clothing,Laptop,3,712.3,2136.9,South
717,3/14/2024,1204,Kathryn Gomez,daviskathy@choi.net,Turks and Caicos Islands,509,Electronics,T-Shirt,5,578.49,2892.45,West
718,8/20/2024,1874,Samuel Molina,sspencer@hotmail.com,El Salvador,593,Furniture,Tennis Racket,5,903.14,4515.7,West
719,5/26/2025,1146,William Garza,andrewsstephen@hotmail.com,Uruguay,543,Sports,Bicycle,4,312.06,1248.24,Central
720,5/29/2024,1517,Rebecca Burns,kathypacheco@simmons-crosby.org,Somalia,597,Sports,Bicycle,7,66.55,465.85,South
721,11/25/2024,1955,Kenneth Johnson,leslievalenzuela@gmail.com,Belgium,504,Beauty,Table,1,592.76,592.76,West
722,9/4/2024,1622,Ashley Allen,robert99@hotmail.com,Saint Pierre and Miquelon,590,Furniture,T-Shirt,1,868.79,868.79,South
723,11/29/2024,1012,Elizabeth Smith,hojoseph@cooper.com,Malawi,587,Furniture,T-Shirt,8,669.82,5358.56,West
724,12/12/2023,1650,Christopher Dixon,maria06@yahoo.com,Cuba,537,Sports,Shoes,4,274.14,1096.56,East
725,8/16/2024,1797,Paul Steele,nicoleramirez@macias.org,San Marino,553,Sports,Phone,3,746.37,2239.11,East
726,4/20/2025,1097,Amy Choi,srogers@yahoo.com,Uganda,567,Clothing,Phone,10,173.48,1734.8,West
727,6/29/2023,1224,Michael Macdonald,alejandrostokes@gmail.com,Saint Kitts and Nevis,572,Electronics,Laptop,4,47.99,191.96,North
728,7/13/2024,1083,Troy Martin,vincent81@thompson-harris.com,Montenegro,600,Furniture,Shoes,5,144.57,722.85,West
729,10/20/2023,1010,Kevin Ballard,wgarza@brock.info,Japan,575,Sports,Bicycle,1,232.17,232.17,East
730,8/15/2023,1982,John Coleman,christopher50@clark.com,Portugal,589,Furniture,Sofa,9,704.61,6341.49,West
731,5/23/2024,1821,Patricia Faulkner,gcase@lawrence-sanchez.com,Cape Verde,576,Electronics,Tennis Racket,10,199.62,1996.2,West
732,3/27/2025,1119,Brandon Villanueva,shannon92@hotmail.com,Nauru,566,Beauty,Laptop,9,863.81,7774.29,South
733,1/20/2025,1323,Valerie Watson,michelle78@dickerson-castro.net,Christmas Island,524,Furniture,Tennis Racket,8,279.76,2238.08,North
734,6/12/2025,1976,Robin Smith,ericcannon@burns.net,Eritrea,572,Sports,T-Shirt,8,748.66,5989.28,Central
735,11/16/2023,1092,John Brown,brandon68@hill-hicks.net,Congo,531,Beauty,Phone,8,240.74,1925.92,East
736,8/2/2023,1149,Denise Smith,michaelfrederick@yahoo.com,Tunisia,567,Electronics,T-Shirt,5,794.12,3970.6,West
737,5/19/2024,1159,Kevin Bennett,millerjulian@gmail.com,Albania,521,Beauty,Tennis Racket,10,16.85,168.5,South
738,2/2/2024,1905,Sonya Ayala,kenneth81@morgan-erickson.com,Algeria,547,Furniture,Sofa,7,820.47,5743.29,Central
739,5/6/2024,1676,Jenna Hall,xharrington@kennedy-donovan.com,Guadeloupe,505,Sports,Table,1,500.65,500.65,South
740,10/8/2024,1787,Kevin Sloan,hernandezkenneth@yahoo.com,Niue,529,Electronics,Perfume,4,457.23,1828.92,West
741,7/13/2023,1606,Breanna Bates,matthewgarza@allen.biz,Niue,566,Sports,Shoes,6,834.18,5005.08,East
742,1/27/2024,1671,Robert Martin,johnsonmary@hendrix.com,Brunei Darussalam,562,Furniture,Laptop,5,875.83,4379.15,East
743,6/21/2025,1172,Yvonne Clark,zsmith@gmail.com,Saint Vincent and the Grenadines,535,Electronics,Table,3,94.17,282.51,East
744,9/22/2023,1439,Michele Olson,adam32@yahoo.com,Macedonia,577,Electronics,Sofa,8,695.96,5567.68,South
745,3/13/2024,1393,Mario Cooper,alexthompson@yahoo.com,Senegal,548,Sports,Bicycle,9,34.91,314.19,Central
746,6/30/2023,1751,Bradley Mcbride DDS,brandon70@moore.net,Romania,526,Electronics,Shoes,5,560.04,2800.2,West
747,10/18/2023,1578,Angelica Sullivan,richardmiller@black-moreno.com,Germany,505,Beauty,Shoes,9,295.48,2659.32,East
748,12/10/2023,1006,Rachael Hays,christianfowler@donovan-norton.org,Guernsey,558,Sports,Phone,6,151.22,907.32,North
749,12/16/2024,1824,George Lewis,phodge@lopez.biz,France,556,Sports,Shoes,10,157.99,1579.9,Central
750,9/15/2024,1571,Arthur Davis,hannahwells@hotmail.com,Mauritius,553,Beauty,Shoes,4,943.71,3774.84,West
751,4/6/2025,1287,Wendy Nolan,hammondvincent@ponce.com,Sierra Leone,541,Beauty,Laptop,2,309.98,619.96,East
752,2/26/2024,1174,Dennis Soto,debrabrown@hoffman.com,Ethiopia,575,Sports,Perfume,4,79.02,316.08,Central
753,8/6/2024,1062,Sandra Smith,brendahudson@williams-barnes.biz,Heard Island and McDonald Islands,567,Furniture,Sofa,4,102.55,410.2,South
754,12/13/2024,1568,Melanie Miller,dgutierrez@evans.com,Bulgaria,529,Clothing,Table,4,884.63,3538.52,East
755,4/13/2025,1695,Anthony Nelson,codycobb@jones.info,Jersey,520,Clothing,T-Shirt,1,823.96,823.96,East
756,11/5/2023,1833,Carl Cobb,cthompson@rivas.com,Guyana,596,Clothing,Phone,3,860.68,2582.04,North
757,8/19/2024,1407,Cynthia Thomas,esullivan@mckinney-smith.biz,Portugal,523,Sports,T-Shirt,6,439.67,2638.02,North
758,6/15/2024,1492,Debra Brown,april38@gmail.com,Bangladesh,512,Furniture,Sofa,1,32.76,32.76,Central
759,11/5/2023,1248,Nicholas Jensen,garciaangela@levine.net,New Zealand,543,Electronics,Sofa,7,144.94,1014.58,North
760,9/17/2024,1703,Morgan Perry,janet86@stafford-white.net,Mali,513,Furniture,Sofa,4,560.39,2241.56,South
761,1/8/2024,1428,Kelsey Johns,annosborn@yahoo.com,Cote d'Ivoire,575,Furniture,Table,3,399.39,1198.17,North
762,11/14/2023,1532,Samantha Ray,leroy06@hunter-frost.org,Egypt,529,Clothing,T-Shirt,6,447.15,2682.9,West
763,2/23/2024,1398,Derek Jackson,parrishjennifer@yahoo.com,Saint Vincent and the Grenadines,500,Furniture,Shoes,9,690.78,6217.02,East
764,7/8/2023,1132,Yolanda Callahan,nmartinez@ramirez.com,Seychelles,519,Clothing,T-Shirt,1,462.16,462.16,West
765,7/13/2023,1153,Laurie Harrison,lisasuarez@yahoo.com,Turkey,548,Electronics,Sofa,8,824.46,6595.68,West
766,3/23/2024,1906,Brandon Haynes,rossnathan@nguyen.info,Iraq,586,Beauty,Perfume,5,481.84,2409.2,West
767,11/1/2023,1243,Lawrence Dodson,tamarasolomon@hotmail.com,Reunion,523,Clothing,Table,2,699.04,1398.08,North
768,8/4/2023,1545,Eric Richmond,laurenmarsh@yahoo.com,Korea,564,Electronics,Tennis Racket,10,40.78,407.8,Central
769,3/1/2024,1098,Andrea Howard,richardenglish@hartman-wilson.com,Ethiopia,591,Furniture,T-Shirt,6,538.58,3231.48,North
770,7/2/2024,1088,Nancy Bradley,jeffrey06@hale.org,El Salvador,598,Clothing,Table,2,189.92,379.84,Central
771,1/5/2024,1315,Mary Ramsey,jamesrobinson@tucker.com,Czech Republic,580,Clothing,Perfume,5,994.75,4973.75,Central
772,5/21/2024,1083,Troy French,ndelacruz@johnson-lee.com,Nicaragua,569,Clothing,Laptop,9,44.06,396.54,East
773,5/18/2025,1408,Shane Harper,vanessaparker@johnson.com,Marshall Islands,576,Sports,Phone,6,347.08,2082.48,Central
774,1/26/2024,1685,Kara Kim,awilson@williams.com,United States Minor Outlying Islands,590,Electronics,Bicycle,6,488.2,2929.2,East
775,8/24/2023,1679,Peter Fox,nicholas03@hotmail.com,Bermuda,593,Sports,Table,6,310.73,1864.38,South
776,9/14/2023,1902,Debbie Myers,mcooke@hotmail.com,Gabon,537,Electronics,Shoes,8,451.72,3613.76,East
777,8/5/2023,1539,Stacy Roberts,kristen48@hotmail.com,Guatemala,538,Electronics,Sofa,5,143.65,718.25,South
778,8/19/2024,1816,Jason Owens,melindapierce@gonzales.com,Samoa,536,Clothing,Tennis Racket,7,895.98,6271.86,Central
779,8/24/2024,1339,Dawn Miles,dawn91@duncan.com,Kyrgyz Republic,541,Electronics,Sofa,10,861.58,8615.8,South
780,12/12/2024,1121,Aaron Lopez,katieduffy@jenkins-boyd.info,Reunion,539,Clothing,Laptop,8,275.75,2206,East
781,2/27/2024,1848,Sandra Carroll,jennifershepherd@sanders-walker.info,Mexico,591,Clothing,Laptop,2,406.9,813.8,West
782,1/14/2024,1582,Brooke Harrington,matthew33@gmail.com,Rwanda,538,Beauty,Perfume,10,492.09,4920.9,North
783,11/10/2024,1601,Kara White,marklane@hotmail.com,Gibraltar,591,Furniture,Sofa,9,734.95,6614.55,Central
784,11/8/2023,1564,Jennifer Gray,obolton@gmail.com,Congo,575,Furniture,Laptop,5,808.71,4043.55,East
785,11/21/2023,1554,Kimberly Swanson,erica47@weber.net,Tokelau,550,Clothing,T-Shirt,10,622.98,6229.8,South
786,4/6/2025,1275,Hector Black,choichristopher@nguyen-howard.com,Hong Kong,576,Electronics,Perfume,2,616.3,1232.6,South
787,5/4/2024,1405,Melissa Jones MD,erikafreeman@arias-ellison.org,Cambodia,524,Furniture,Shoes,7,692.35,4846.45,West
788,5/14/2025,1181,James Hurley,skinnerrussell@lowery-chaney.com,Iraq,544,Electronics,Sofa,6,768.78,4612.68,North
789,7/14/2024,1403,Stacy Morris,tsmith@yahoo.com,Macedonia,521,Clothing,Perfume,2,688.36,1376.72,South
790,9/10/2024,1646,Douglas Martinez,shannongregory@hotmail.com,Luxembourg,562,Electronics,Tennis Racket,8,688.31,5506.48,East
791,10/23/2023,1797,Donald Mills,zhansen@hotmail.com,Gabon,567,Electronics,Bicycle,8,998.28,7986.24,Central
792,9/27/2024,1886,Elizabeth Holden,fisherbrandon@clark.com,Austria,548,Sports,Perfume,6,90.94,545.64,West
793,2/4/2024,1232,Cody Todd,mandyrivas@jordan.org,British Indian Ocean Territory (Chagos Archipelago),573,Sports,Bicycle,1,299.69,299.69,East
794,9/11/2023,1020,Samantha Carter,mmoody@gmail.com,Tokelau,599,Clothing,Phone,2,389.96,779.92,South
795,12/31/2023,1407,Maria Hubbard,robinsonjohn@yahoo.com,Guatemala,511,Beauty,Phone,9,658.87,5929.83,West
796,3/27/2025,1978,Joshua Gomez,coxadam@yahoo.com,Jordan,509,Furniture,Bicycle,2,30.18,60.36,West
797,10/15/2024,1498,James Bird,potterlinda@grimes-arnold.biz,Vietnam,570,Clothing,Sofa,2,703.11,1406.22,North
798,8/30/2024,1601,Anthony Phillips,lawrencerandy@scott.com,Guernsey,566,Beauty,Phone,1,301.24,301.24,North
799,5/24/2024,1456,Lacey Cook,hendrickscharles@yahoo.com,Peru,567,Electronics,T-Shirt,2,797.85,1595.7,South
800,6/20/2025,1832,John Griffith MD,alexa42@gmail.com,Trinidad and Tobago,589,Furniture,T-Shirt,4,232.02,928.08,South
801,12/1/2024,1791,Donald Carter,amy25@yahoo.com,Puerto Rico,584,Furniture,Tennis Racket,9,569.91,5129.19,South
802,9/4/2023,1921,Ryan Bailey,emontgomery@mendoza-bowers.com,Tanzania,526,Beauty,Perfume,10,279.3,2793,Central
803,8/22/2023,1814,James Henderson,herringdaniel@yahoo.com,Latvia,540,Beauty,Bicycle,5,406.43,2032.15,Central
804,5/19/2025,1432,Alexander Caldwell,pschwartz@brown-walker.com,Barbados,591,Beauty,Perfume,3,487.66,1462.98,Central
805,5/18/2024,1630,Frank Acosta,vquinn@williams-craig.net,Palau,505,Beauty,T-Shirt,7,841.61,5891.27,North
806,12/15/2023,1963,Andrea Wilkerson,thomasterri@hotmail.com,Brazil,549,Furniture,Bicycle,9,561.98,5057.82,South
807,8/14/2023,1578,Robert Chambers,qmiller@wallace.com,Puerto Rico,590,Sports,Perfume,10,454.08,4540.8,West
808,11/20/2023,1546,Deborah Nunez,perezcheryl@hotmail.com,Falkland Islands (Malvinas),552,Clothing,Laptop,1,130.49,130.49,North
809,12/3/2024,1770,Jennifer Hammond,kharris@hotmail.com,Guinea-Bissau,591,Sports,Sofa,2,506.56,1013.12,South
810,8/18/2024,1836,Ashley Love,josephrichardson@walker-rodriguez.com,Sudan,575,Electronics,Perfume,9,12.04,108.36,East
811,1/22/2024,1320,Kimberly Estrada,lporter@patrick.com,Vanuatu,545,Furniture,Table,6,421.94,2531.64,West
812,1/31/2025,1330,Anthony Orr,aguirrebrian@patel.org,Yemen,522,Sports,Perfume,2,271.13,542.26,West
813,8/29/2024,1291,Howard Peterson,justinlewis@hotmail.com,Yemen,536,Beauty,Laptop,7,591.36,4139.52,East
814,12/6/2023,1903,Kelly Gonzalez,jameswilliams@morgan-hopkins.org,Cambodia,568,Furniture,Shoes,10,781.55,7815.5,West
815,12/21/2024,1386,Justin George,paulaayala@king-jenkins.biz,Falkland Islands (Malvinas),526,Furniture,Perfume,1,894.15,894.15,Central
816,9/15/2024,1248,Terry Johnson,fernandezshawn@herrera.biz,Norfolk Island,514,Furniture,Table,1,521.95,521.95,North
817,3/25/2024,1097,Mrs. Mary Soto,charlenebrady@yahoo.com,Lithuania,565,Beauty,Table,9,787.37,7086.33,East
818,8/26/2024,1560,Shane Hardy,andrewturner@robinson-moore.com,Bahamas,511,Electronics,Table,7,772.16,5405.12,South
819,10/3/2024,1999,Ashley Silva,obriendaniel@ochoa-weaver.com,Ghana,554,Furniture,T-Shirt,9,994.24,8948.16,South
820,5/1/2024,1410,Patricia Martin,brownjames@hill-johnson.info,Qatar,542,Beauty,Sofa,1,721.74,721.74,South
821,1/12/2025,1013,Mr. William Whitehead,theresabryan@yahoo.com,Peru,587,Furniture,Bicycle,4,622.79,2491.16,Central
822,8/9/2023,1033,Michelle Smith MD,ashley14@hotmail.com,Micronesia,529,Furniture,Shoes,6,481.22,2887.32,East
823,10/2/2023,1376,Meagan Contreras,molinaerica@nguyen.org,Gabon,600,Furniture,Bicycle,2,103.82,207.64,Central
824,12/15/2024,1128,Donna Shepard,carrjulia@martinez-hughes.net,Guam,596,Beauty,Tennis Racket,7,367.42,2571.94,East
825,7/13/2024,1767,Casey Moore,qtorres@carlson.net,Russian Federation,554,Beauty,Laptop,2,583.67,1167.34,South
826,6/26/2023,1400,James Washington,fjones@hotmail.com,El Salvador,531,Furniture,Tennis Racket,10,333.25,3332.5,North
827,10/4/2023,1424,Kyle Keith,rryan@gmail.com,South Africa,591,Beauty,Phone,3,304.44,913.32,East
828,7/15/2023,1436,Collin Herrera,christopherdavis@yahoo.com,Uzbekistan,522,Clothing,Perfume,9,916.19,8245.71,Central
829,3/26/2025,1199,Kenneth Villa,areese@hotmail.com,Egypt,565,Furniture,Phone,7,957.26,6700.82,North
830,7/6/2024,1408,Steven Coleman,ggeorge@bentley-ross.com,Morocco,580,Electronics,Bicycle,10,497.99,4979.9,West
831,7/22/2023,1667,Jamie Kelly,rjohnson@carr.com,Liechtenstein,527,Furniture,Phone,1,134.77,134.77,South
832,10/31/2023,1360,Alyssa Murray,jenniferhunt@mayer.com,Senegal,595,Sports,Bicycle,4,993.64,3974.56,East
833,7/14/2023,1161,Kevin Patterson,lisa92@gmail.com,Cook Islands,597,Sports,Sofa,4,453.46,1813.84,East
834,4/20/2024,1862,Michael Valdez,halekatie@rubio.com,Cayman Islands,595,Furniture,Perfume,3,92.07,276.21,North
835,9/24/2023,1982,Jonathan Vasquez,devin83@hotmail.com,Zimbabwe,505,Furniture,Shoes,7,896.09,6272.63,North
836,9/11/2024,1773,Sean Hanson,lancewhite@gmail.com,Tokelau,583,Electronics,Sofa,5,883.58,4417.9,North
837,7/10/2023,1034,Christina Jarvis,cooperdavid@thomas-rose.info,Tonga,552,Furniture,Laptop,2,821.86,1643.72,South
838,6/4/2024,1720,Joshua Velazquez,paul38@gmail.com,Dominica,509,Furniture,Sofa,10,221.67,2216.7,North
839,4/19/2024,1589,Crystal Cooper,summerscarol@williams-obrien.org,Falkland Islands (Malvinas),528,Electronics,Laptop,7,488.4,3418.8,North
840,11/28/2023,1731,Dr. Jay Shaffer,jeffersonbruce@mcbride.biz,Myanmar,590,Furniture,Tennis Racket,6,823.16,4938.96,Central
841,12/29/2024,1703,Michelle Pearson,maurice04@yahoo.com,Denmark,534,Furniture,Sofa,1,593.74,593.74,East
842,4/30/2025,1083,William Hanson,johnsondevon@ward.com,Cayman Islands,524,Electronics,Table,2,34.64,69.28,South
843,11/13/2023,1552,Jason Yoder,dharris@sellers-willis.info,Spain,578,Clothing,Bicycle,8,924.97,7399.76,West
844,1/20/2024,1789,David Wilson,sanchezmary@webb.biz,Cayman Islands,517,Beauty,Perfume,9,735.93,6623.37,South
845,7/10/2023,1758,Marco Cunningham,stephenmyers@gay.com,Saint Kitts and Nevis,541,Beauty,Table,7,175.68,1229.76,West
846,8/23/2024,1174,Billy Santos,monicabrooks@ibarra.com,Cameroon,514,Sports,Sofa,2,125.34,250.68,East
847,10/29/2024,1010,Margaret Stevens,hogankristine@jones.com,Burundi,583,Furniture,Tennis Racket,8,988.13,7905.04,East
848,1/31/2024,1475,Matthew Butler,georgesusan@roy.com,Saudi Arabia,533,Furniture,Shoes,8,193.39,1547.12,South
849,5/23/2025,1229,Linda Gonzalez,james55@robinson.net,Iran,580,Electronics,Sofa,2,31.64,63.28,East
850,1/11/2025,1274,Douglas Townsend,romerodeanna@howard-herrera.com,Barbados,501,Sports,Bicycle,7,956.26,6693.82,Central
851,4/25/2024,1595,Jessica Cordova,stacytaylor@gonzalez.com,Guernsey,585,Beauty,Sofa,2,296.2,592.4,West
852,4/25/2024,1883,Victor Maynard,nelsonkaren@gmail.com,Armenia,552,Electronics,Bicycle,8,931.38,7451.04,Central
853,10/26/2023,1339,John Scott,christophermckenzie@yahoo.com,Central African Republic,591,Beauty,Sofa,6,101.31,607.86,East
854,5/12/2025,1443,Barry Huerta,brian49@yahoo.com,Germany,562,Clothing,Perfume,9,809.61,7286.49,South
855,4/12/2025,1547,Andrew Jones,kathryngreen@hotmail.com,Sao Tome and Principe,590,Electronics,T-Shirt,3,756.71,2270.13,South
856,8/29/2024,1720,Theresa Norris,riverastephen@willis-miller.com,Argentina,600,Electronics,Bicycle,2,812.42,1624.84,North
857,2/2/2024,1275,Mallory Ray,xjones@hotmail.com,Egypt,503,Electronics,Table,2,266.02,532.04,West
